Line No.  LEXEME    (TOKEN-TYPE) 	ATTRIBUTE 

116       /         	32  (DIVIDE)  	1        ( mulop )
116       not       	13  (NOT)     	0        ( not )
116       exceeds   	42  (ID)      	5768832  ( id )
116       ]         	130 (CLS_BRAC) 	0        ( ] )
116       -         	31  (MINUS)   	1        ( addop )
117       not       	13  (NOT)     	0        ( not )
117       not       	13  (NOT)     	0        ( not )
117       sickly    	42  (ID)      	5770456  ( id )
117       [         	120 (OPN_BRAC) 	0        ( [ )
117       Aprils    	42  (ID)      	5771528  ( id )
117       *         	32  (TIMES)   	0        ( mulop )
117       knits     	42  (ID)      	5772600  ( id )
117       =         	30  (EQ)      	0        ( relop )
117       volume    	42  (ID)      	5773672  ( id )
117       -         	31  (MINUS)   	1        ( addop )
117       benchmarks 	42  (ID)      	5774744  ( id )
117       -         	31  (MINUS)   	1        ( addop )
117       ennoble   	42  (ID)      	5775816  ( id )
117       ]         	130 (CLS_BRAC) 	0        ( ] )
117       *         	32  (TIMES)   	0        ( mulop )
118       allegedly 	42  (ID)      	5777072  ( id )
118       or        	31  (OR)      	2        ( addop )
118       (         	140 (OPN_PAR) 	0        ( ( )
118       dentally  	42  (ID)      	5778328  ( id )
118       <>        	30  (NEQ)     	1        ( relop )
118       rounder   	42  (ID)      	5779400  ( id )
118       /         	32  (DIVIDE)  	1        ( mulop )
118       Frigga    	42  (ID)      	5780472  ( id )
118       [         	120 (OPN_BRAC) 	0        ( [ )
118       molesting 	42  (ID)      	5781544  ( id )
118       or        	31  (OR)      	2        ( addop )
118       caging    	42  (ID)      	5782616  ( id )
118       =         	30  (EQ)      	0        ( relop )
119       cleanness 	42  (ID)      	5783688  ( id )
119       or        	31  (OR)      	2        ( addop )
119       rebounding 	42  (ID)      	5784760  ( id )
119       ]         	130 (CLS_BRAC) 	0        ( ] )
119       div       	32  (DIV)     	2        ( mulop )
119       not       	13  (NOT)     	0        ( not )
119       not       	13  (NOT)     	0        ( not )
119       blockading 	42  (ID)      	5786384  ( id )
119       )         	145 (CLS_PAR) 	0        ( ) )
119       +         	999 (PLUS)    	0        ( + )
119       sobs      	42  (ID)      	5196736  ( id )
119       /         	32  (DIVIDE)  	1        ( mulop )
119       (         	140 (OPN_PAR) 	0        ( ( )
119       not       	13  (NOT)     	0        ( not )
119       not       	13  (NOT)     	0        ( not )
120       not       	13  (NOT)     	0        ( not )
120       quails    	42  (ID)      	5788744  ( id )
120       /         	32  (DIVIDE)  	1        ( mulop )
120       Arabic    	42  (ID)      	5789816  ( id )
120       )         	145 (CLS_PAR) 	0        ( ) )
120       *         	32  (TIMES)   	0        ( mulop )
120       not       	13  (NOT)     	0        ( not )
120       (         	140 (OPN_PAR) 	0        ( ( )
120       802.0     	45  (REAL)    	2        ( num )
120       )         	145 (CLS_PAR) 	0        ( ) )
120       -         	31  (MINUS)   	1        ( addop )
120       (         	140 (OPN_PAR) 	0        ( ( )
120       Davison   	42  (ID)      	5792176  ( id )
120       [         	120 (OPN_BRAC) 	0        ( [ )
120       twitched  	42  (ID)      	5793248  ( id )
120       *         	32  (TIMES)   	0        ( mulop )
121       emptiest  	42  (ID)      	5794320  ( id )
121       =         	30  (EQ)      	0        ( relop )
121       antibiotic 	42  (ID)      	5795392  ( id )
121       and       	32  (AND)     	4        ( mulop )
121       not       	13  (NOT)     	0        ( not )
121       savageness 	42  (ID)      	5796648  ( id )
121       ]         	130 (CLS_BRAC) 	0        ( ] )
121       and       	32  (AND)     	4        ( mulop )
121       Italianize 	42  (ID)      	5797904  ( id )
121       =         	30  (EQ)      	0        ( relop )
121       unionizers 	42  (ID)      	5798976  ( id )
122       or        	31  (OR)      	2        ( addop )
122       (         	140 (OPN_PAR) 	0        ( ( )
122       micron    	42  (ID)      	5800232  ( id )
122       =         	30  (EQ)      	0        ( relop )
122       Peruvian  	42  (ID)      	5801304  ( id )
122       )         	145 (CLS_PAR) 	0        ( ) )
122       -         	31  (MINUS)   	1        ( addop )
122       weeper    	42  (ID)      	5802560  ( id )
122       [         	120 (OPN_BRAC) 	0        ( [ )
122       curse     	42  (ID)      	5803632  ( id )
122       ]         	130 (CLS_BRAC) 	0        ( ] )
122       -         	31  (MINUS)   	1        ( addop )
122       (         	140 (OPN_PAR) 	0        ( ( )
122       commodore 	42  (ID)      	5805072  ( id )
122       +         	999 (PLUS)    	0        ( + )
122       ablates   	42  (ID)      	5806144  ( id )
122       =         	30  (EQ)      	0        ( relop )
123       altars    	42  (ID)      	5807216  ( id )
123       -         	31  (MINUS)   	1        ( addop )
123       Pisces    	42  (ID)      	5808288  ( id )
123       or        	31  (OR)      	2        ( addop )
123       bulldozed 	42  (ID)      	5809360  ( id )
123       )         	145 (CLS_PAR) 	0        ( ) )
123       or        	31  (OR)      	2        ( addop )
123       3.9e76    	45  (REAL)    	1        ( num )
123       +         	999 (PLUS)    	0        ( + )
123       not       	13  (NOT)     	0        ( not )
123       not       	13  (NOT)     	0        ( not )
123       Pericles  	42  (ID)      	5811352  ( id )
123       [         	120 (OPN_BRAC) 	0        ( [ )
123       fillings  	42  (ID)      	5812424  ( id )
124       -         	31  (MINUS)   	1        ( addop )
124       joust     	42  (ID)      	5813496  ( id )
124       /         	32  (DIVIDE)  	1        ( mulop )
124       contester 	42  (ID)      	5222960  ( id )
124       ]         	130 (CLS_BRAC) 	0        ( ] )
124       )         	145 (CLS_PAR) 	0        ( ) )
124       +         	999 (PLUS)    	0        ( + )
124       9944.7    	45  (REAL)    	2        ( num )
124       ]         	130 (CLS_BRAC) 	0        ( ] )
124       or        	31  (OR)      	2        ( addop )
124       not       	13  (NOT)     	0        ( not )
124       not       	13  (NOT)     	0        ( not )
124       collision 	42  (ID)      	5816224  ( id )
124       +         	999 (PLUS)    	0        ( + )
124       chaired   	42  (ID)      	5817296  ( id )
124       [         	120 (OPN_BRAC) 	0        ( [ )
125       not       	13  (NOT)     	0        ( not )
125       (         	140 (OPN_PAR) 	0        ( ( )
125       Sachs     	42  (ID)      	5818736  ( id )
125       +         	999 (PLUS)    	0        ( + )
125       fanfare   	42  (ID)      	5819808  ( id )
125       and       	32  (AND)     	4        ( mulop )
125       dress     	42  (ID)      	5820880  ( id )
125       or        	31  (OR)      	2        ( addop )
125       dashed    	42  (ID)      	5821952  ( id )
125       -         	31  (MINUS)   	1        ( addop )
125       (         	140 (OPN_PAR) 	0        ( ( )
125       trolley   	42  (ID)      	5823208  ( id )
125       >=        	30  (GEQTHEN) 	4        ( relop )
125       racking   	42  (ID)      	5824280  ( id )
125       )         	145 (CLS_PAR) 	0        ( ) )
125       or        	31  (OR)      	2        ( addop )
126       reversion 	42  (ID)      	5825536  ( id )
126       )         	145 (CLS_PAR) 	0        ( ) )
126       and       	32  (AND)     	4        ( mulop )
126       not       	13  (NOT)     	0        ( not )
126       inflamed  	42  (ID)      	5826976  ( id )
126       /         	32  (DIVIDE)  	1        ( mulop )
126       Prentice  	42  (ID)      	5828048  ( id )
126       or        	31  (OR)      	2        ( addop )
126       not       	13  (NOT)     	0        ( not )
126       not       	13  (NOT)     	0        ( not )
126       grafts    	42  (ID)      	5829488  ( id )
126       [         	120 (OPN_BRAC) 	0        ( [ )
126       pair      	42  (ID)      	5830560  ( id )
126       =         	30  (EQ)      	0        ( relop )
126       (         	140 (OPN_PAR) 	0        ( ( )
127       casualty  	42  (ID)      	5831816  ( id )
127       -         	31  (MINUS)   	1        ( addop )
127       forego    	42  (ID)      	5832888  ( id )
127       >         	30  (GTHEN)   	5        ( relop )
127       feather   	42  (ID)      	5833960  ( id )
127       -         	31  (MINUS)   	1        ( addop )
127       tinniest  	42  (ID)      	5835032  ( id )
127       )         	145 (CLS_PAR) 	0        ( ) )
127       ]         	130 (CLS_BRAC) 	0        ( ] )
127       div       	32  (DIV)     	2        ( mulop )
127       Giuseppe  	42  (ID)      	5836472  ( id )
127       *         	32  (TIMES)   	0        ( mulop )
127       (         	140 (OPN_PAR) 	0        ( ( )
127       315.5     	45  (REAL)    	2        ( num )
127       mod       	32  (MOD)     	3        ( mulop )
128       pearls    	42  (ID)      	5838096  ( id )
128       /         	32  (DIVIDE)  	1        ( mulop )
128       not       	13  (NOT)     	0        ( not )
128       95.9034e45 	45  (REAL)    	1        ( num )
128       )         	145 (CLS_PAR) 	0        ( ) )
128       or        	31  (OR)      	2        ( addop )
128       (         	140 (OPN_PAR) 	0        ( ( )
128       171.10687e49 	45  (REAL)    	1        ( num )
128       <>        	30  (NEQ)     	1        ( relop )
128       (         	140 (OPN_PAR) 	0        ( ( )
128       Lyra      	42  (ID)      	5840640  ( id )
128       )         	145 (CLS_PAR) 	0        ( ) )
128       /         	32  (DIVIDE)  	1        ( mulop )
128       (         	140 (OPN_PAR) 	0        ( ( )
128       perusing  	42  (ID)      	5842080  ( id )
128       )         	145 (CLS_PAR) 	0        ( ) )
129       -         	31  (MINUS)   	1        ( addop )
129       stains    	42  (ID)      	5843336  ( id )
129       div       	32  (DIV)     	2        ( mulop )
129       (         	140 (OPN_PAR) 	0        ( ( )
129       Greenbelt 	42  (ID)      	5844592  ( id )
129       +         	999 (PLUS)    	0        ( + )
129       lavishly  	42  (ID)      	5845664  ( id )
129       )         	145 (CLS_PAR) 	0        ( ) )
129       +         	999 (PLUS)    	0        ( + )
129       not       	13  (NOT)     	0        ( not )
129       malicious 	42  (ID)      	5847104  ( id )
129       +         	999 (PLUS)    	0        ( + )
129       mutating  	42  (ID)      	5848176  ( id )
129       /         	32  (DIVIDE)  	1        ( mulop )
130       virgins   	42  (ID)      	5849248  ( id )
130       div       	32  (DIV)     	2        ( mulop )
130       mistress  	42  (ID)      	5850320  ( id )
130       [         	120 (OPN_BRAC) 	0        ( [ )
130       peninsulas 	42  (ID)      	5851392  ( id )
130       ]         	130 (CLS_BRAC) 	0        ( ] )
130       div       	32  (DIV)     	2        ( mulop )
130       demigod   	42  (ID)      	5852648  ( id )
130       [         	120 (OPN_BRAC) 	0        ( [ )
130       patches   	42  (ID)      	5853720  ( id )
130       ]         	130 (CLS_BRAC) 	0        ( ] )
130       mod       	32  (MOD)     	3        ( mulop )
131       adulating 	42  (ID)      	5854976  ( id )
131       [         	120 (OPN_BRAC) 	0        ( [ )
131       pitying   	42  (ID)      	5856048  ( id )
131       =         	30  (EQ)      	0        ( relop )
131       crux      	42  (ID)      	5857120  ( id )
131       ]         	130 (CLS_BRAC) 	0        ( ] )
131       /         	32  (DIVIDE)  	1        ( mulop )
131       not       	13  (NOT)     	0        ( not )
131       not       	13  (NOT)     	0        ( not )
131       dealer    	42  (ID)      	5858744  ( id )
131       /         	32  (DIVIDE)  	1        ( mulop )
131       0         	45  (INT)     	0        ( num )
131       -         	31  (MINUS)   	1        ( addop )
131       not       	13  (NOT)     	0        ( not )
131       93.59754e75 	45  (REAL)    	1        ( num )
132       mod       	32  (MOD)     	3        ( mulop )
132       not       	13  (NOT)     	0        ( not )
132       not       	13  (NOT)     	0        ( not )
132       Michelson 	42  (ID)      	5861104  ( id )
132       [         	120 (OPN_BRAC) 	0        ( [ )
132       victimize 	42  (ID)      	5862176  ( id )
132       mod       	32  (MOD)     	3        ( mulop )
132       bisque    	42  (ID)      	5863248  ( id )
132       <         	30  (LTHEN)   	2        ( relop )
132       falsified 	42  (ID)      	5864320  ( id )
132       or        	31  (OR)      	2        ( addop )
132       Lansing   	42  (ID)      	5865392  ( id )
132       +         	999 (PLUS)    	0        ( + )
133       churchmen 	42  (ID)      	5866464  ( id )
133       ]         	130 (CLS_BRAC) 	0        ( ] )
133       )         	145 (CLS_PAR) 	0        ( ) )
133       /         	32  (DIVIDE)  	1        ( mulop )
133       crime     	42  (ID)      	5867904  ( id )
133       [         	120 (OPN_BRAC) 	0        ( [ )
133       (         	140 (OPN_PAR) 	0        ( ( )
133       deviating 	42  (ID)      	5869160  ( id )
133       <>        	30  (NEQ)     	1        ( relop )
133       hams      	42  (ID)      	5870232  ( id )
133       )         	145 (CLS_PAR) 	0        ( ) )
133       div       	32  (DIV)     	2        ( mulop )
133       13        	45  (INT)     	0        ( num )
133       or        	31  (OR)      	2        ( addop )
133       lilies    	42  (ID)      	5871856  ( id )
133       [         	120 (OPN_BRAC) 	0        ( [ )
134       multiplies 	42  (ID)      	5872928  ( id )
134       mod       	32  (MOD)     	3        ( mulop )
134       accepters 	42  (ID)      	5874000  ( id )
134       mod       	32  (MOD)     	3        ( mulop )
134       7.767e9   	45  (REAL)    	1        ( num )
134       <>        	30  (NEQ)     	1        ( relop )
134       not       	13  (NOT)     	0        ( not )
134       unionizer 	42  (ID)      	5875624  ( id )
134       /         	32  (DIVIDE)  	1        ( mulop )
134       (         	140 (OPN_PAR) 	0        ( ( )
134       simulators 	42  (ID)      	5876880  ( id )
134       )         	145 (CLS_PAR) 	0        ( ) )
135       ]         	130 (CLS_BRAC) 	0        ( ] )
135       +         	999 (PLUS)    	0        ( + )
135       76.9518e4 	45  (REAL)    	1        ( num )
135       =         	30  (EQ)      	0        ( relop )
135       peers     	42  (ID)      	5878688  ( id )
135       [         	120 (OPN_BRAC) 	0        ( [ )
135       undergo   	42  (ID)      	5879760  ( id )
135       or        	31  (OR)      	2        ( addop )
